State,Quarter,CrashID,Month,Year,Hour,Crash_Type,Number_of_Fatalities,Bus_Involvement,Heavy_Rigid_Truck_Involvement,Speed Group,Articulated_Truck_Involvement,Speed_Limit
NSW,5,2nd Quarter,04.April,1993,Night,Single vehicle,1,No,unknown,Speed D:Slow,No,60
VIC,6,2nd Quarter,04.April,1993,Morning, Multiple vehicle,1,No,unknown,Speed D:Slow,Yes,60
NSW,6,2nd Quarter,04.April,1993,Afternoon,Pedestrian,1,Yes,unknown,Speed D:Slow,No,60
WA,7,2nd Quarter,04.April,1993,Morning, Multiple vehicle,1,No,unknown,Speed D:Slow,No,70
SA,7,2nd Quarter,04.April,1993,Morning, Multiple vehicle,3,No,unknown,Speed D:Slow,No,110
NSW,7,2nd Quarter,04.April,1993,Afternoon, Multiple vehicle,1,Yes,unknown,Speed D:Slow,No,60
VIC,7,2nd Quarter,04.April,1993,Afternoon,Pedestrian,1,No,unknown,Speed D:Slow,No,60
NSW,7,2nd Quarter,04.April,1993,Night, Multiple vehicle,2,No,unknown,Speed D:Slow,No,110
NSW,8,2nd Quarter,04.April,1993,Morning, Multiple vehicle,1,No,unknown,Speed D:Slow,Yes,60
VIC,8,2nd Quarter,04.April,1993,Morning, Multiple vehicle,1,No,unknown,Speed D:Slow,No,75
NSW,8,2nd Quarter,04.April,1993,Afternoon, Multiple vehicle,1,No,unknown,Speed D:Slow,No,100
QLD,9,2nd Quarter,04.April,1993,Night,Single vehicle,1,No,unknown,Speed D:Slow,No,60
NSW,9,2nd Quarter,04.April,1993,Morning, Multiple vehicle,2,No,unknown,Speed D:Slow,Yes,100
QLD,9,2nd Quarter,04.April,1993,Afternoon,Single vehicle,1,No,unknown,Speed D:Slow,No,60
SA,9,2nd Quarter,04.April,1993,Afternoon, Multiple vehicle,1,No,unknown,Speed D:Slow,Yes,60
SA,9,2nd Quarter,04.April,1993,Afternoon, Multiple vehicle,1,No,unknown,Speed D:Slow,No,110
VIC,9,2nd Quarter,04.April,1993,Night, Multiple vehicle,1,No,unknown,Speed D:Slow,No,60
VIC,10,2nd Quarter,04.April,1993,Night,Single vehicle,1,No,unknown,Speed D:Slow,No,60
VIC,10,2nd Quarter,04.April,1993,Morning, Multiple vehicle,2,No,unknown,Speed D:Slow,No,60
VIC,10,2nd Quarter,04.April,1993,Afternoon, Multiple vehicle,2,No,unknown,Speed D:Slow,No,100
SA,10,2nd Quarter,04.April,1993,Afternoon,Single vehicle,1,No,unknown,Speed D:Slow,No,110
NSW,10,2nd Quarter,04.April,1993,Night,Single vehicle,1,No,unknown,Speed D:Slow,No,100
NSW,10,2nd Quarter,04.April,1993,Night, Multiple vehicle,1,No,unknown,Speed D:Slow,No,60
NSW,11,2nd Quarter,04.April,1993,Night,Single vehicle,1,No,unknown,1,No,unknown
WA,11,2nd Quarter,04.April,1993,Morning,Single vehicle,1,No,unknown,Speed D:Slow,No,110
SA,11,2nd Quarter,04.April,1993,Afternoon,Single vehicle,1,No,unknown,Speed D:Slow,No,100
VIC,11,2nd Quarter,04.April,1993,Afternoon, Multiple vehicle,1,Yes,unknown,Speed D:Slow,No,100
VIC,11,2nd Quarter,04.April,1993,Night,Single vehicle,1,No,unknown,Speed D:Slow,No,60
VIC,11,2nd Quarter,04.April,1993,Night,Pedestrian,1,No,unknown,Speed D:Slow,No,75
QLD,12,2nd Quarter,04.April,1993,Night,Single vehicle,2,No,unknown,Speed D:Slow,No,100
WA,12,2nd Quarter,04.April,1993,Night,Single vehicle,1,No,unknown,Speed D:Slow,No,60
NSW,13,2nd Quarter,04.April,1993,Morning,Single vehicle,1,No,unknown,Speed D:Slow,No,110
QLD,13,2nd Quarter,04.April,1993,Morning,Pedestrian,1,No,unknown,Speed D:Slow,No,80
NSW,13,2nd Quarter,04.April,1993,Afternoon,Pedestrian,1,No,unknown,Speed D:Slow,No,60
NSW,13,2nd Quarter,04.April,1993,Afternoon,Single vehicle,1,No,unknown,Speed D:Slow,No,100
VIC,13,2nd Quarter,04.April,1993,Afternoon, Multiple vehicle,1,No,unknown,Speed D:Slow,No,60
QLD,13,2nd Quarter,04.April,1993,Afternoon,Pedestrian,1,No,unknown,Speed D:Slow,No,60
NSW,14,2nd Quarter,04.April,1993,Night,Single vehicle,1,No,unknown,Speed D:Slow,Yes,100
QLD,14,2nd Quarter,04.April,1993,Morning,Pedestrian,1,No,unknown,Speed D:Slow,No,60
WA,14,2nd Quarter,04.April,1993,Morning, Multiple vehicle,1,No,unknown,Speed D:Slow,Yes,110
NSW,14,2nd Quarter,04.April,1993,Afternoon, Multiple vehicle,2,No,unknown,Speed D:Slow,No,90
WA,14,2nd Quarter,04.April,1993,Afternoon, Multiple vehicle,1,No,unknown,Speed D:Slow,No,110
NT,14,2nd Quarter,04.April,1993,Afternoon,Pedestrian,1,No,unknown,Speed D:Slow,No,60
QLD,14,2nd Quarter,04.April,1993,Night,Single vehicle,1,No,unknown,Speed D:Slow,No,60
VIC,14,2nd Quarter,04.April,1993,Night,Single vehicle,1,No,unknown,Speed D:Slow,No,100
VIC,15,2nd Quarter,04.April,1993,Night,Single vehicle,1,No,unknown,Speed D:Slow,No,110
VIC,15,2nd Quarter,04.April,1993,Morning, Multiple vehicle,1,No,unknown,Speed D:Slow,Yes,75
VIC,15,2nd Quarter,04.April,1993,Morning, Multiple vehicle,2,No,unknown,Speed D:Slow,No,100
QLD,15,2nd Quarter,04.April,1993,Morning,Single vehicle,1,No,unknown,Speed D:Slow,No,100
VIC,15,2nd Quarter,04.April,1993,Afternoon, Multiple vehicle,2,No,unknown,Speed D:Slow,No,100
NSW,15,2nd Quarter,04.April,1993,Afternoon, Multiple vehicle,2,No,unknown,Speed D:Slow,No,100
NSW,15,2nd Quarter,04.April,1993,Night,Single vehicle,1,No,unknown,Speed D:Slow,No,100
NSW,16,2nd Quarter,04.April,1993,Morning, Multiple vehicle,1,No,unknown,Speed D:Slow,Yes,100
QLD,16,2nd Quarter,04.April,1993,Afternoon,Pedestrian,1,No,unknown,Speed D:Slow,No,60
VIC,16,2nd Quarter,04.April,1993,Afternoon, Multiple vehicle,1,No,unknown,Speed D:Slow,No,100
NSW,16,2nd Quarter,04.April,1993,Afternoon,Pedestrian,1,No,unknown,Speed D:Slow,No,60
VIC,16,2nd Quarter,04.April,1993,Afternoon,Pedestrian,1,No,unknown,Speed D:Slow,No,60
QLD,17,2nd Quarter,04.April,1993,Night,Pedestrian,1,No,unknown,Speed D:Slow,No,60
SA,17,2nd Quarter,04.April,1993,Night,Single vehicle,1,No,unknown,Speed D:Slow,No,100
VIC,18,2nd Quarter,04.April,1993,Morning,Pedestrian,1,No,unknown,Speed D:Slow,No,60
QLD,18,2nd Quarter,04.April,1993,Afternoon, Multiple vehicle,1,No,unknown,Speed D:Slow,No,100
QLD,19,2nd Quarter,04.April,1993,Morning, Multiple vehicle,2,No,unknown,Speed D:Slow,Yes,100
QLD,19,2nd Quarter,04.April,1993,Afternoon, Multiple vehicle,1,No,unknown,Speed D:Slow,No,60
NSW,19,2nd Quarter,04.April,1993,Afternoon, Multiple vehicle,1,No,unknown,Speed D:Slow,Yes,90
NSW,19,2nd Quarter,04.April,1993,Afternoon, Multiple vehicle,1,No,unknown,Speed D:Slow,Yes,100
QLD,19,2nd Quarter,04.April,1993,Night,Single vehicle,2,No,unknown,Speed D:Slow,No,100
NSW,20,2nd Quarter,04.April,1993,Morning, Multiple vehicle,1,No,unknown,Speed D:Slow,No,60
QLD,20,2nd Quarter,04.April,1993,Afternoon,Single vehicle,2,No,unknown,Speed D:Slow,No,100
WA,20,2nd Quarter,04.April,1993,Afternoon, Multiple vehicle,2,No,unknown,Speed D:Slow,No,60
VIC,21,2nd Quarter,04.April,1993,Night,Single vehicle,1,No,unknown,Speed D:Slow,No,100
TAS,21,2nd Quarter,04.April,1993,Afternoon, Multiple vehicle,1,Yes,unknown,Speed D:Slow,No,100
SA,21,2nd Quarter,04.April,1993,Night, Multiple vehicle,3,No,unknown,Speed D:Slow,No,110
SA,22,2nd Quarter,04.April,1993,Morning, Multiple vehicle,1,No,unknown,Speed D:Slow,No,80
VIC,22,2nd Quarter,04.April,1993,Morning, Multiple vehicle,1,No,unknown,Speed D:Slow,No,60
VIC,22,2nd Quarter,04.April,1993,Night, Multiple vehicle,1,No,unknown,Speed D:Slow,No,100
VIC,23,2nd Quarter,04.April,1993,Morning,Pedestrian,1,No,unknown,Speed D:Slow,No,60
NSW,23,2nd Quarter,04.April,1993,Afternoon, Multiple vehicle,1,No,unknown,Speed D:Slow,No,100
VIC,23,2nd Quarter,04.April,1993,Night, Multiple vehicle,1,No,unknown,Speed D:Slow,No,60
VIC,23,2nd Quarter,04.April,1993,Night,Single vehicle,1,No,unknown,Speed D:Slow,No,60
WA,24,2nd Quarter,04.April,1993,Night,Single vehicle,2,No,unknown,Speed D:Slow,No,110
NSW,24,2nd Quarter,04.April,1993,Morning,Pedestrian,1,No,unknown,Speed D:Slow,No,70
QLD,24,2nd Quarter,04.April,1993,Morning,Single vehicle,1,No,unknown,Speed D:Slow,No,100
QLD,24,2nd Quarter,04.April,1993,Morning, Multiple vehicle,1,No,unknown,Speed D:Slow,No,100
NSW,24,2nd Quarter,04.April,1993,Afternoon,Single vehicle,1,No,unknown,Speed D:Slow,No,100
WA,24,2nd Quarter,04.April,1993,Afternoon,Single vehicle,1,No,unknown,Speed D:Slow,No,60
NT,24,2nd Quarter,04.April,1993,Night,Single vehicle,1,No,unknown,Speed D:Slow,No,110
WA,24,2nd Quarter,04.April,1993,Night,Pedestrian,1,No,unknown,Speed D:Slow,No,110
NSW,25,2nd Quarter,04.April,1993,Morning, Multiple vehicle,1,No,unknown,Speed D:Slow,Yes,110
VIC,25,2nd Quarter,04.April,1993,Morning,Single vehicle,1,No,unknown,Speed D:Slow,No,100
SA,25,2nd Quarter,04.April,1993,Morning, Multiple vehicle,1,No,unknown,Speed D:Slow,No,80
NSW,25,2nd Quarter,04.April,1993,Afternoon, Multiple vehicle,3,No,unknown,Speed D:Slow,No,100
VIC,25,2nd Quarter,04.April,1993,Afternoon,Single vehicle,1,No,unknown,Speed D:Slow,No,100
SA,25,2nd Quarter,04.April,1993,Afternoon, Multiple vehicle,1,No,unknown,Speed D:Slow,No,100
VIC,26,2nd Quarter,04.April,1993,Morning, Multiple vehicle,1,No,unknown,Speed D:Slow,No,100
QLD,26,2nd Quarter,04.April,1993,Morning,Pedestrian,1,No,unknown,Speed D:Slow,No,60
WA,27,2nd Quarter,04.April,1993,Morning,Single vehicle,1,No,unknown,Speed D:Slow,No,110
NSW,27,2nd Quarter,04.April,1993,Afternoon,Single vehicle,1,No,unknown,Speed D:Slow,No,100
NSW,27,2nd Quarter,04.April,1993,Afternoon,Single vehicle,1,No,unknown,Speed D:Slow,No,110
SA,28,2nd Quarter,04.April,1993,Morning, Multiple vehicle,1,No,unknown,Speed D:Slow,Yes,60
QLD,28,2nd Quarter,04.April,1993,Morning,Pedestrian,1,No,unknown,Speed D:Slow,No,60
NSW,28,2nd Quarter,04.April,1993,Afternoon,Single vehicle,2,No,unknown,Speed D:Slow,No,110
WA,28,2nd Quarter,04.April,1993,Night,Pedestrian,1,No,unknown,Speed D:Slow,No,70
NSW,28,2nd Quarter,04.April,1993,Night, Multiple vehicle,3,No,unknown,Speed D:Slow,Yes,60
NSW,29,2nd Quarter,04.April,1993,Afternoon, Multiple vehicle,1,No,unknown,Speed D:Slow,No,60
QLD,29,2nd Quarter,04.April,1993,Afternoon,Single vehicle,1,No,unknown,Speed D:Slow,No,100
SA,29,2nd Quarter,04.April,1993,Afternoon,Pedestrian,1,No,unknown,Speed D:Slow,No,60
SA,29,2nd Quarter,04.April,1993,Afternoon,Pedestrian,1,No,unknown,Speed D:Slow,No,60
TAS,29,2nd Quarter,04.April,1993,Afternoon,Pedestrian,1,No,unknown,Speed D:Slow,No,60
VIC,29,2nd Quarter,04.April,1993,Night,Single vehicle,1,No,unknown,Speed D:Slow,No,75
NSW,30,2nd Quarter,04.April,1993,Morning, Multiple vehicle,1,No,unknown,Speed D:Slow,Yes,80
NSW,30,2nd Quarter,04.April,1993,Morning,Single vehicle,1,No,unknown,Speed D:Slow,No,80
NT,30,2nd Quarter,04.April,1993,Afternoon, Multiple vehicle,1,No,unknown,Speed D:Slow,No,60
SA,30,2nd Quarter,04.April,1993,Night,Single vehicle,1,No,unknown,Speed D:Slow,No,100
NSW,1,2nd Quarter,05.May,1993,Morning, Multiple vehicle,1,No,unknown,Speed D:Slow,No,100
VIC,2,2nd Quarter,05.May,1993,Night, Multiple vehicle,2,No,unknown,Speed D:Slow,No,60
QLD,2,2nd Quarter,05.May,1993,Afternoon, Multiple vehicle,1,No,unknown,Speed D:Slow,No,60
QLD,2,2nd Quarter,05.May,1993,Afternoon,Single vehicle,2,No,unknown,Speed D:Slow,No,60
WA,2,2nd Quarter,05.May,1993,Afternoon, Multiple vehicle,1,No,unknown,Speed D:Slow,No,60
NSW,2,2nd Quarter,05.May,1993,Afternoon,Pedestrian,1,No,unknown,Speed D:Slow,No,110
NSW,4,2nd Quarter,05.May,1993,Morning,Single vehicle,1,No,unknown,Speed D:Slow,No,100
NSW,4,2nd Quarter,05.May,1993,Afternoon, Multiple vehicle,1,No,unknown,Speed D:Slow,Yes,70
SA,4,2nd Quarter,05.May,1993,Afternoon, Multiple vehicle,1,No,unknown,Speed D:Slow,No,110
VIC,4,2nd Quarter,05.May,1993,Afternoon, Multiple vehicle,2,No,unknown,Speed D:Slow,No,100
QLD,6,2nd Quarter,05.May,1993,Night,Single vehicle,1,No,unknown,Speed D:Slow,No,100
NSW,6,2nd Quarter,05.May,1993,Morning,Pedestrian,1,No,unknown,Speed D:Slow,No,60
WA,6,2nd Quarter,05.May,1993,Morning, Multiple vehicle,1,No,unknown,Speed D:Slow,No,60
QLD,6,2nd Quarter,05.May,1993,Night,Single vehicle,1,No,unknown,Speed D:Slow,No,80
NSW,7,2nd Quarter,05.May,1993,Night,Single vehicle,1,No,unknown,Speed D:Slow,Yes,100
WA,7,2nd Quarter,05.May,1993,Afternoon, Multiple vehicle,1,No,unknown,Speed D:Slow,No,70
VIC,7,2nd Quarter,05.May,1993,Night, Multiple vehicle,1,No,unknown,Speed D:Slow,No,60
WA,7,2nd Quarter,05.May,1993,Night,Single vehicle,2,No,unknown,Speed D:Slow,No,80
TAS,8,2nd Quarter,05.May,1993,Morning,Pedestrian,1,No,unknown,Speed D:Slow,No,60
QLD,8,2nd Quarter,05.May,1993,Night,Pedestrian,1,No,unknown,Speed D:Slow,No,80
NSW,9,2nd Quarter,05.May,1993,Night,Single vehicle,1,No,unknown,Speed D:Slow,No,60
SA,9,2nd Quarter,05.May,1993,Morning,Single vehicle,1,No,unknown,Speed D:Slow,No,100
NSW,10,2nd Quarter,05.May,1993,Morning,Pedestrian,1,No,unknown,Speed D:Slow,No,100
NSW,10,2nd Quarter,05.May,1993,Morning, Multiple vehicle,2,No,unknown,Speed D:Slow,No,110
SA,10,2nd Quarter,05.May,1993,Afternoon,Pedestrian,1,No,unknown,Speed D:Slow,No,80
VIC,10,2nd Quarter,05.May,1993,Night, Multiple vehicle,1,No,unknown,Speed D:Slow,No,75
QLD,11,2nd Quarter,05.May,1993,Morning, Multiple vehicle,2,No,unknown,Speed D:Slow,No,100
VIC,11,2nd Quarter,05.May,1993,Morning,Single vehicle,2,No,unknown,Speed D:Slow,No,100
SA,11,2nd Quarter,05.May,1993,Morning,Pedestrian,1,No,unknown,Speed D:Slow,No,60
NT,11,2nd Quarter,05.May,1993,Morning,Single vehicle,1,No,unknown,Speed D:Slow,No,110
VIC,11,2nd Quarter,05.May,1993,Night,Single vehicle,1,No,unknown,Speed D:Slow,No,100
NSW,12,2nd Quarter,05.May,1993,Morning,Single vehicle,1,No,unknown,Speed D:Slow,No,100
NSW,12,2nd Quarter,05.May,1993,Morning,Single vehicle,1,No,unknown,Speed D:Slow,No,100
NSW,12,2nd Quarter,05.May,1993,Night, Multiple vehicle,1,No,unknown,Speed D:Slow,No,100
VIC,12,2nd Quarter,05.May,1993,Night,Single vehicle,1,No,unknown,Speed D:Slow,No,100
WA,13,2nd Quarter,05.May,1993,Afternoon,Single vehicle,1,No,unknown,Speed D:Slow,No,110
VIC,13,2nd Quarter,05.May,1993,Afternoon,Pedestrian,1,No,unknown,Speed D:Slow,No,60
WA,13,2nd Quarter,05.May,1993,Afternoon, Multiple vehicle,1,No,unknown,Speed D:Slow,Yes,60
WA,13,2nd Quarter,05.May,1993,Afternoon,Pedestrian,1,No,unknown,Speed D:Slow,No,60
NSW,14,2nd Quarter,05.May,1993,Morning, Multiple vehicle,1,No,unknown,Speed D:Slow,No,60
VIC,14,2nd Quarter,05.May,1993,Afternoon, Multiple vehicle,1,No,unknown,Speed D:Slow,Yes,100
SA,14,2nd Quarter,05.May,1993,Afternoon, Multiple vehicle,1,No,unknown,Speed D:Slow,Yes,110
VIC,14,2nd Quarter,05.May,1993,Afternoon, Multiple vehicle,2,No,unknown,Speed D:Slow,Yes,100
NSW,14,2nd Quarter,05.May,1993,Night, Multiple vehicle,1,No,unknown,Speed D:Slow,No,100
VIC,15,2nd Quarter,05.May,1993,Morning,Single vehicle,1,No,unknown,Speed D:Slow,No,110
WA,15,2nd Quarter,05.May,1993,Afternoon,Single vehicle,1,No,unknown,30,No,unknown
NSW,15,2nd Quarter,05.May,1993,Afternoon,Pedestrian,1,No,unknown,Speed D:Slow,No,70
QLD,15,2nd Quarter,05.May,1993,Afternoon,Pedestrian,1,No,unknown,Speed D:Slow,No,100
WA,15,2nd Quarter,05.May,1993,Afternoon,Single vehicle,1,No,unknown,Speed D:Slow,No,110
VIC,15,2nd Quarter,05.May,1993,Night,Single vehicle,1,No,unknown,Speed D:Slow,No,100
VIC,15,2nd Quarter,05.May,1993,Night,Pedestrian,1,No,unknown,Speed D:Slow,No,60
TAS,16,2nd Quarter,05.May,1993,Morning,Single vehicle,1,No,unknown,Speed D:Slow,No,60
VIC,16,2nd Quarter,05.May,1993,Morning,Single vehicle,1,No,unknown,Speed D:Slow,No,100
VIC,16,2nd Quarter,05.May,1993,Morning,Single vehicle,1,No,unknown,Speed D:Slow,No,100
VIC,16,2nd Quarter,05.May,1993,Afternoon, Multiple vehicle,1,No,unknown,Speed D:Slow,No,75
SA,16,2nd Quarter,05.May,1993,Afternoon, Multiple vehicle,2,No,unknown,Speed D:Slow,No,100
SA,17,2nd Quarter,05.May,1993,Afternoon, Multiple vehicle,1,No,unknown,Speed D:Slow,No,110
VIC,17,2nd Quarter,05.May,1993,Afternoon,Pedestrian,1,No,unknown,Speed D:Slow,No,75
VIC,17,2nd Quarter,05.May,1993,Afternoon, Multiple vehicle,2,No,unknown,Speed D:Slow,No,60
QLD,17,2nd Quarter,05.May,1993,Afternoon,Pedestrian,1,No,unknown,Speed D:Slow,No,60
WA,18,2nd Quarter,05.May,1993,Morning, Multiple vehicle,1,No,unknown,Speed D:Slow,No,110
VIC,18,2nd Quarter,05.May,1993,Afternoon, Multiple vehicle,1,No,unknown,Speed D:Slow,No,60
NSW,18,2nd Quarter,05.May,1993,Afternoon,Pedestrian,1,No,unknown,Speed D:Slow,No,60
VIC,18,2nd Quarter,05.May,1993,Afternoon, Multiple vehicle,1,No,unknown,Speed D:Slow,No,100
VIC,18,2nd Quarter,05.May,1993,Afternoon,Single vehicle,1,No,unknown,Speed D:Slow,No,100
SA,19,2nd Quarter,05.May,1993,Afternoon, Multiple vehicle,1,No,unknown,Speed D:Slow,No,60
SA,19,2nd Quarter,05.May,1993,Night,Single vehicle,1,No,unknown,Speed D:Slow,No,60
QLD,20,2nd Quarter,05.May,1993,Night, Multiple vehicle,1,No,unknown,Speed D:Slow,Yes,100
NSW,20,2nd Quarter,05.May,1993,Morning,Single vehicle,1,No,unknown,Speed D:Slow,No,60
NSW,20,2nd Quarter,05.May,1993,Morning,Pedestrian,1,No,unknown,Speed D:Slow,No,60
QLD,20,2nd Quarter,05.May,1993,Morning, Multiple vehicle,1,No,unknown,Speed D:Slow,No,60
NSW,20,2nd Quarter,05.May,1993,Afternoon,Single vehicle,1,No,unknown,Speed D:Slow,No,60
NSW,20,2nd Quarter,05.May,1993,Afternoon, Multiple vehicle,1,No,unknown,Speed D:Slow,No,60
VIC,20,2nd Quarter,05.May,1993,Afternoon, Multiple vehicle,1,No,unknown,Speed D:Slow,No,60
NSW,20,2nd Quarter,05.May,1993,Afternoon, Multiple vehicle,1,No,unknown,Speed D:Slow,Yes,60
WA,20,2nd Quarter,05.May,1993,Night,Single vehicle,1,No,unknown,40,No,unknown
WA,21,2nd Quarter,05.May,1993,Night,Single vehicle,1,No,unknown,Speed D:Slow,No,110
NSW,21,2nd Quarter,05.May,1993,Afternoon,Pedestrian,1,No,unknown,Speed D:Slow,No,80
NSW,21,2nd Quarter,05.May,1993,Afternoon,Pedestrian,1,No,unknown,Speed D:Slow,No,60
VIC,21,2nd Quarter,05.May,1993,Night, Multiple vehicle,3,No,unknown,Speed D:Slow,No,100
WA,22,2nd Quarter,05.May,1993,Night,Single vehicle,1,No,unknown,Speed D:Slow,No,110
NSW,22,2nd Quarter,05.May,1993,Night,Single vehicle,1,No,unknown,30,No,unknown
NSW,22,2nd Quarter,05.May,1993,Morning,Single vehicle,1,No,unknown,Speed D:Slow,Yes,90
QLD,22,2nd Quarter,05.May,1993,Morning, Multiple vehicle,1,No,unknown,Speed D:Slow,Yes,60
QLD,22,2nd Quarter,05.May,1993,Morning, Multiple vehicle,1,No,unknown,Speed D:Slow,No,60
WA,22,2nd Quarter,05.May,1993,Morning, Multiple vehicle,1,Yes,unknown,Speed D:Slow,No,60
VIC,22,2nd Quarter,05.May,1993,Afternoon, Multiple vehicle,1,No,unknown,Speed D:Slow,No,75
NSW,22,2nd Quarter,05.May,1993,Afternoon,Single vehicle,1,No,unknown,Speed D:Slow,No,100
QLD,22,2nd Quarter,05.May,1993,Afternoon,Single vehicle,1,No,unknown,Speed D:Slow,No,100
QLD,23,2nd Quarter,05.May,1993,Night,Single vehicle,1,No,unknown,Speed D:Slow,No,100
QLD,23,2nd Quarter,05.May,1993,Afternoon,Single vehicle,1,No,unknown,Speed D:Slow,No,100
SA,23,2nd Quarter,05.May,1993,Night,Single vehicle,2,No,unknown,Speed D:Slow,No,80
NSW,24,2nd Quarter,05.May,1993,Morning, Multiple vehicle,1,No,unknown,Speed D:Slow,Yes,80
VIC,24,2nd Quarter,05.May,1993,Morning,Single vehicle,1,No,unknown,Speed D:Slow,No,100
QLD,24,2nd Quarter,05.May,1993,Morning,Pedestrian,1,No,unknown,Speed D:Slow,No,60
SA,24,2nd Quarter,05.May,1993,Morning, Multiple vehicle,1,No,unknown,Speed D:Slow,No,80
VIC,24,2nd Quarter,05.May,1993,Afternoon,Pedestrian,1,No,unknown,Speed D:Slow,No,100
QLD,24,2nd Quarter,05.May,1993,Afternoon,Single vehicle,1,No,unknown,Speed D:Slow,No,80
SA,24,2nd Quarter,05.May,1993,Night,Single vehicle,2,No,unknown,Speed D:Slow,No,60
VIC,25,2nd Quarter,05.May,1993,Night,Single vehicle,1,No,unknown,Speed D:Slow,No,60
VIC,26,2nd Quarter,05.May,1993,Night,Pedestrian,1,No,unknown,Speed D:Slow,No,75
NSW,26,2nd Quarter,05.May,1993,Morning,Single vehicle,1,No,unknown,Speed D:Slow,No,100
SA,26,2nd Quarter,05.May,1993,Morning, Multiple vehicle,1,No,unknown,Speed D:Slow,No,100
NSW,26,2nd Quarter,05.May,1993,Morning,Pedestrian,1,No,unknown,Speed C:Medium,No,40
WA,26,2nd Quarter,05.May,1993,Morning, Multiple vehicle,1,No,unknown,Speed D:Slow,No,110
VIC,26,2nd Quarter,05.May,1993,Morning, Multiple vehicle,1,No,unknown,Speed D:Slow,No,100
WA,26,2nd Quarter,05.May,1993,Afternoon, Multiple vehicle,1,No,unknown,15,No,unknown
NSW,26,2nd Quarter,05.May,1993,Afternoon,Pedestrian,1,Yes,unknown,Speed D:Slow,No,60
SA,26,2nd Quarter,05.May,1993,Night,Pedestrian,1,No,unknown,Speed D:Slow,No,60
NSW,27,2nd Quarter,05.May,1993,Afternoon, Multiple vehicle,1,No,unknown,Speed D:Slow,No,60
QLD,27,2nd Quarter,05.May,1993,Afternoon,Pedestrian,1,No,unknown,Speed D:Slow,No,60
VIC,27,2nd Quarter,05.May,1993,Afternoon,Single vehicle,1,No,unknown,Speed D:Slow,No,110
QLD,27,2nd Quarter,05.May,1993,Night,Single vehicle,1,No,unknown,Speed D:Slow,No,100
VIC,28,2nd Quarter,05.May,1993,Morning, Multiple vehicle,1,No,unknown,Speed D:Slow,No,100
WA,28,2nd Quarter,05.May,1993,Morning,Single vehicle,1,No,unknown,0,No,unknown
VIC,28,2nd Quarter,05.May,1993,Morning,Pedestrian,1,No,unknown,Speed D:Slow,No,60
QLD,28,2nd Quarter,05.May,1993,Afternoon, Multiple vehicle,1,Yes,unknown,Speed D:Slow,No,60
VIC,28,2nd Quarter,05.May,1993,Afternoon, Multiple vehicle,1,No,unknown,Speed D:Slow,Yes,75
NSW,28,2nd Quarter,05.May,1993,Afternoon, Multiple vehicle,1,No,unknown,Speed D:Slow,No,100
QLD,28,2nd Quarter,05.May,1993,Night,Pedestrian,1,No,unknown,Speed D:Slow,No,60
NSW,29,2nd Quarter,05.May,1993,Night,Single vehicle,1,No,unknown,Speed D:Slow,Yes,100
SA,29,2nd Quarter,05.May,1993,Afternoon,Single vehicle,1,No,unknown,Speed D:Slow,No,100
SA,29,2nd Quarter,05.May,1993,Night,Pedestrian,1,No,unknown,Speed D:Slow,No,60
SA,30,2nd Quarter,05.May,1993,Night,Single vehicle,1,No,unknown,Speed D:Slow,No,100
VIC,30,2nd Quarter,05.May,1993,Morning,Single vehicle,1,No,unknown,Speed D:Slow,No,60
VIC,30,2nd Quarter,05.May,1993,Morning,Single vehicle,2,No,unknown,Speed D:Slow,No,100
NSW,30,2nd Quarter,05.May,1993,Morning, Multiple vehicle,1,No,unknown,Speed D:Slow,No,60
NSW,30,2nd Quarter,05.May,1993,Morning, Multiple vehicle,1,No,unknown,Speed D:Slow,No,80
WA,30,2nd Quarter,05.May,1993,Afternoon,Single vehicle,1,No,unknown,Speed D:Slow,Yes,90
TAS,30,2nd Quarter,05.May,1993,Afternoon, Multiple vehicle,2,No,unknown,Speed D:Slow,No,100
QLD,30,2nd Quarter,05.May,1993,Afternoon,Single vehicle,1,No,unknown,Speed D:Slow,No,60
NSW,30,2nd Quarter,05.May,1993,Night, Multiple vehicle,1,No,unknown,Speed D:Slow,No,60
VIC,31,2nd Quarter,05.May,1993,Morning,Pedestrian,1,No,unknown,55,No,unknown
